id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng,distance,mainstore_id,created_at,updated_at
330,飯田橋アイガーデンテラス店 | スターバックス,東京都,千代田区,飯田橋3-10-9アイガーデンテラス,水道橋駅／西口出口 徒歩6分飯田橋駅／Ａ５出口 徒歩7分飯田橋駅／Ａ２出口 徒歩8分メモ：ＪＲ貨物ビルの脇、ガーデンエアータワーの脇,03-3239-8222,"月〜金：07:00〜21:00
土日祝：07:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=448,true,true,false,false,35.701224,139.750318,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
331,九段下店 | スターバックス,東京都,千代田区,九段北1-2-1九段北1丁目ビル1F,九段下駅／５出口 徒歩1分九段下駅／３ａ出口 徒歩3分九段下駅／６出口 徒歩3分メモ：東西線九段下駅5番出口の前,03-5275-1158,"月〜金：06:30〜22:00
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=111,true,true,false,false,35.6958407,139.7522509,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
332,北の丸スクエア店 | スターバックス,東京都,千代田区,九段北1-13-12北の丸スクエア,九段下駅／３ａ出口 徒歩1分九段下駅／１出口 徒歩2分九段下駅／４出口 徒歩2分メモ：地下鉄出口よりビル直結。靖国通り沿い。,03-3221-5431,"月〜金：06:30〜22:00
土日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=657,true,true,false,false,35.6957677,139.7505941,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
333,市ヶ谷駅前店 | スターバックス,東京都,千代田区,五番町2市ヶ谷ストア2F,市ヶ谷駅／４出口 徒歩1分市ヶ谷駅／出入口出口 徒歩2分市ヶ谷駅／３出口 徒歩1分メモ：JR市ヶ谷駅駅前,03-3261-1881,"月〜土：07:00〜22:00
日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=121,true,true,false,false,35.6911081,139.7355854,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
334,麹町店 | スターバックス,東京都,千代田区,麹町3-2-5垣見麹町ビル別館1F,麹町駅／１出口 徒歩3分麹町駅／４出口 徒歩3分麹町駅／３出口 徒歩3分メモ：国際証券の隣,03-5226-3223,"月〜金：06:30〜21:00
土：08:00〜20:00
日祝：08:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=33,true,true,false,false,35.68429,139.7390572,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
335,東京ガーデンテラス紀尾井町店 | スターバックス,東京都,千代田区,紀尾井町1-2東京ガーデンテラス紀尾井町,永田町駅／７出口 徒歩1分赤坂見附駅／７出口 徒歩1分赤坂見附駅／Ｄ出口 徒歩3分,03-3230-0200,"月〜金：07:00〜22:00
土：08:00〜21:00
日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=1313,true,true,false,false,35.6795169,139.7370977,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
336,人形町店 | スターバックス,東京都,中央区,日本橋人形町3-6-7人形町共同ビル1F,人形町駅／Ａ５出口 徒歩3分人形町駅A4出口 徒歩3分人形町駅／Ａ６出口 徒歩3分メモ：人形町交差点の近く。ampmの並び,03-3669-2024,"月〜金：07:00〜22:00
土日祝：07:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=17,true,true,false,false,35.6869724,139.7814832,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
337,日本橋スルガビル店 | スターバックス,東京都,中央区,日本橋室町1-7-1スルガビル1F,三越前駅／Ｂ４出口 徒歩1分三越前駅／Ａ１出口 徒歩1分三越前駅／Ｂ６出口 徒歩1分メモ：日本橋三越本店の近く,03-5200-2616,"月〜土：06:30〜22:00
日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=55,true,true,false,false,35.6849077,139.7750325,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
338,日本橋本町店 | スターバックス,東京都,中央区,日本橋本町2-4-5扶桑日本橋ビル1F,三越前駅／Ａ６出口 徒歩3分三越前駅／Ａ９出口 徒歩4分三越前駅A4出口 徒歩4分メモ：三越前駅A4出口から徒歩2分,03-5200-1008,"月〜金：07:00〜22:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=53,true,true,false,false,35.687198,139.775332,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
339,茅場町店 | スターバックス,東京都,中央区,日本橋茅場町1-12-2樋口本店ビル1F,茅場町駅／３出口 徒歩1分茅場町駅／６出口 徒歩2分茅場町駅／４ａ出口 徒歩2分メモ：茅場町駅3番出口を出てすぐ、中央通り沿い,03-3660-1615,"月〜金：06:30〜22:00
土：07:00〜20:00
日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=357,true,true,false,false,35.6793699,139.7806843,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
340,八重洲さくら通り店 | スターバックス,東京都,中央区,八重洲1-6-3小鉄ビル,東京駅／八重洲地下街１６出口 徒歩2分東京駅／八重洲地下街１７出口 徒歩2分東京駅／八重洲地下街１５出口 徒歩2分メモ：八重洲北口を出て、横断歩道を渡る本間ゴルフの脇を日本橋高島屋方面へ,03-5203-1880,"月〜金：06:30〜22:30
土日祝：07:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=99,true,true,false,false,35.6814429,139.7704595,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
341,八重洲地下街店 | スターバックス,東京都,中央区,八重洲2-1八重洲地下街中3号,東京駅／八重洲地下街２３出口 徒歩1分東京駅／八重洲地下街２４出口 徒歩2分東京駅／八重洲地下街２２出口 徒歩2分メモ：八重洲地下街 八重洲地下1番通り,03-3243-0421,06:30〜22:00,http://www.starbucks.co.jp/store/search/detail.php?id=3,true,true,false,false,35.6798047,139.7704539,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
342,東京駅八重洲南口店 | スターバックス,東京都,中央区,八重洲2-4-13ユニゾ八重洲二丁目ビル,東京駅／八重洲地下街５出口 徒歩2分東京駅／八重洲地下街４出口 徒歩3分東京駅／八重洲地下街６出口 徒歩3分メモ：八重洲南口「八重洲ブックセンター」と「新光証券」の間の通り沿い,03-3278-1012,"月〜金：07:00〜21:00
土：08:30〜20:00
日祝：09:30〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=107,true,true,false,false,35.6781442,139.7689419,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
343,京橋駅前店 | スターバックス,東京都,中央区,京橋2-4-12京橋第一生命ビルディング1F,京橋駅／５出口 徒歩1分京橋駅／３出口 徒歩1分京橋駅／４出口 徒歩1分メモ：京橋交差点の近く。コンビニエンス ストア隣。,03-5202-8656,"月〜土：07:00〜22:00
日祝：09:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=128,true,true,false,false,35.6766128,139.7696408,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
344,京橋エドグラン店 | スターバックス,東京都,中央区,京橋2-2-1京橋エドグラン,京橋駅／７出口 徒歩3分京橋駅／５出口 徒歩3分京橋駅／４出口 徒歩3分メモ：京橋エドグラン地下1階,03-3517-2061,"月〜金：07:00〜22:00
土：08:00〜20:00
日祝：09:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=1357,true,true,false,false,35.677377,139.7695457,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
345,築地駅前店 | スターバックス,東京都,中央区,築地2-12-8大広ビル1F,築地駅／２出口 徒歩1分築地駅／１出口 徒歩2分築地駅／４出口 徒歩3分メモ：本願寺の斜め向かい,03-3545-2058,"月〜金：06:30〜22:00
土：07:00〜20:00
日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=61,true,true,false,false,35.6679485,139.772057,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
346,晴海 トリトンスクエア店 | スターバックス,東京都,中央区,晴海1-8-10晴海アイランドトリトンスクエアオフィスタワーX,勝どき駅／Ａ２ａ出口 徒歩10分勝どき駅／Ａ２ｂ出口 徒歩9分勝どき駅／Ａ１出口 徒歩10分メモ：晴海トリトンスクエア内,03-5548-4478,"月〜金：07:00〜20:00
土：09:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=276,true,false,false,false,35.6574706,139.7823685,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
347,銀座マロニエ通り店 | スターバックス,東京都,中央区,銀座3-7-3銀座オーミビル1F,銀座一丁目駅／１１出口 徒歩3分銀座一丁目駅／１０出口 徒歩3分銀座駅／Ａ１３出口 徒歩4分メモ：松屋デパートの裏,03-3567-5713,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=197,true,true,false,false,35.6721611,139.7674842,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
348,銀座松屋通り店 | スターバックス,東京都,中央区,銀座3-7-14ＥＳＫビル1F,銀座駅／Ａ１２出口 徒歩2分銀座駅／Ａ１３出口 徒歩2分銀座駅／Ａ１１出口 徒歩2分メモ：松屋デパートの裏,03-5250-2751,"月〜木：07:00〜22:30
金土：07:00〜23:00
日祝：07:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=1,true,false,false,false,35.6716912,139.7666028,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
349,銀座コリドー通り店 | スターバックス,東京都,中央区,銀座7-2-22銀座同和ビル,銀座駅／Ｃ２出口 徒歩5分銀座駅／Ｃ１出口 徒歩6分銀座駅／Ｃ３出口 徒歩6分メモ：コリドー通りT字路の角,03-3575-0938,"月〜金：07:00〜22:30
土：08:00〜22:30
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=60,true,true,false,false,35.6710658,139.7604561,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
350,東銀座店 | スターバックス,東京都,中央区,銀座5-15-8時事通信ビル,東銀座駅／６出口 徒歩3分東銀座駅／５出口 徒歩4分東銀座駅／４出口 徒歩4分メモ：東銀座駅から晴海通りを新橋演舞場へ向かって右折、日産自動車本社前、時事通信ビル,03-3544-6240,"月〜金：07:00〜21:00
土日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=520,true,true,false,false,35.6680592,139.7673644,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
351,銀座ファイブ店 | スターバックス,東京都,中央区,銀座5丁目1番先GINZAFIVE,銀座駅／Ｃ１出口 徒歩1分日比谷駅／Ａ０出口 徒歩2分銀座駅／Ａ０出口 徒歩2分メモ：・銀座ファイブビルB1F・地下鉄銀座駅 日比谷方面改札･C1出口近く,03-6252-5995,"月〜土：07:00〜22:30
日祝：10:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=902,true,true,false,false,35.6727111,139.761948,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
352,エチカフィット銀座店 | スターバックス,東京都,中央区,銀座4-1-2東京メトロ銀座駅構内,銀座駅／Ｃ４出口 徒歩1分銀座駅／Ｃ５出口 徒歩2分銀座駅／Ｂ１０出口 徒歩2分,03-5159-5486,"月〜金：07:00〜22:30
土日祝：08:00〜22:30",http://www.starbucks.co.jp/store/search/detail.php?id=1241,true,true,false,false,35.6717519,139.7643082,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
353,GINZA SIX店 | スターバックス,東京都,中央区,銀座6-10-1,東銀座駅／ＥＶ口出口 徒歩3分東銀座駅／Ａ１出口 徒歩4分銀座駅／Ａ３出口 徒歩4分,03-5537-7303,"月〜金：07:00〜22:30
土日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=1374,true,false,false,false,35.6694726,139.7641258,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
354,マロニエゲート銀座1店 | スターバックス,東京都,中央区,銀座2-2-14マロニエゲート銀座1,銀座一丁目駅／４出口 徒歩2分銀座一丁目駅／３出口 徒歩3分銀座一丁目駅／２出口 徒歩3分,03-5524-1636,11:00〜21:00,http://www.starbucks.co.jp/store/search/detail.php?id=1485,true,false,false,false,35.674342,139.7654834,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
355,銀座EXITMELSA店 | スターバックス,東京都,中央区,銀座5-7-10,銀座駅／Ａ２出口 徒歩2分銀座駅／Ａ１出口 徒歩2分銀座駅／Ａ３出口 徒歩2分,03-3569-0107,08:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1539,true,true,false,false,35.6706503,139.7640591,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
356,銀座 蔦屋書店 | スターバックス,東京都,中央区,銀座6-10-1GINZASIX6階,銀座駅／Ａ３出口 徒歩3分銀座駅／Ａ２出口 徒歩3分銀座駅／Ａ５出口 徒歩3分,03-3575-6080,10:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=1622,false,false,false,false,35.669376,139.7642291,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
357,聖路加国際病院店 | スターバックス,東京都,中央区,明石町9-1聖路加国際病院,築地駅／３出口 徒歩7分築地駅／４出口 徒歩8分新富町駅／６出口 徒歩10分メモ：・ルカ通り・日刊スポーツビル・聖路加看護大学,03-5148-5015,"月〜金：07:00〜21:00
土日祝：09:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=759,true,false,false,false,35.667344,139.777139,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
358,虎ノ門２丁目タワー店 | スターバックス,東京都,港区,虎ノ門2-3-17虎ノ門２丁目タワー,虎ノ門駅／３出口 徒歩5分虎ノ門駅／２出口 徒歩6分虎ノ門駅／４出口 徒歩7分メモ：虎ノ門病院の前,03-3592-5021,"月〜金：07:00〜20:30
土日祝：08:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=90,true,true,false,false,35.6684084,139.7467615,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
359,虎ノ門駅前店 | スターバックス,東京都,港区,虎ノ門1-1-23ウンピン虎ノ門ビル1F,虎ノ門駅／８出口 徒歩1分虎ノ門駅／７出口 徒歩1分虎ノ門駅／９出口 徒歩1分メモ：虎ノ門交差点の近く,03-5512-1102,"月〜金：06:30〜22:00
土日祝：08:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=65,true,true,false,false,35.6704249,139.7501349,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
360,TSUTAYA 神谷町駅前店 | スターバックス,東京都,港区,虎ノ門5-2-5神谷町MTコート,神谷町駅／２出口 徒歩2分神谷町駅／３出口 徒歩2分神谷町駅／４ａ出口 徒歩2分メモ：・桜田通り 神谷町交差点 MTコート１階・日比谷線 神谷町駅４a出口、２番出口 徒歩０分,03-3431-9001,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=2022,true,true,false,false,35.6631721,139.7448852,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
361,新橋駅前店 | スターバックス,東京都,港区,新橋2-19-3カシケイビル1F,新橋駅／２出口 徒歩1分新橋駅／３出口 徒歩2分新橋駅／ＥＶ口出口 徒歩2分メモ：外堀通り沿い 三井住友銀行前,03-3573-6815,"月〜木：06:30〜22:00
金：06:30〜22:30
土：07:00〜22:30
日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=108,true,true,false,false,35.6667676,139.7595776,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
362,TSUTAYA 新橋店 | スターバックス,東京都,港区,新橋4-11-1A-PLACE新橋,新橋駅／烏森口出口 徒歩4分新橋駅／Ａ１出口 徒歩5分新橋駅／汐留口出口 徒歩5分,03-5777-0651,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=2057,true,true,false,false,35.6647785,139.7565458,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
363,芝大門店 | スターバックス,東京都,港区,芝公園2-3-4リッチモンドホテル東京芝,大門駅／Ａ６出口 徒歩4分大門駅／Ａ５出口 徒歩4分大門駅／Ａ３出口 徒歩4分メモ：・芝大門交差点・増上寺大門 前,03-6430-7950,"月〜金：06:30〜21:00
土日祝：07:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=780,true,true,false,false,35.6568849,139.7522186,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
364,ゆりかもめ新橋駅店 | スターバックス,東京都,港区,東新橋1-1-8,新橋駅／１Ｂ出口 徒歩3分新橋駅／２Ｂ出口 徒歩3分新橋駅／Ａ２−１出口 徒歩3分メモ：ゆりかもめ新橋駅、エスカレーターを上ってすぐ,03-3574-8860,07:00〜22:30,http://www.starbucks.co.jp/store/search/detail.php?id=361,true,true,false,false,35.666034,139.7605567,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
365,浜松町東芝ビル店 | スターバックス,東京都,港区,芝浦1-1-1東芝ビルディングプラザ,浜松町駅／南口Ｓ１出口 徒歩6分浜松町駅／南口Ｓ２出口 徒歩6分浜松町駅／南口Ｓ３出口 徒歩6分メモ：東芝ビル、1-1-1プラザ内,03-3457-5782,月〜金：06:30〜20:00,http://www.starbucks.co.jp/store/search/detail.php?id=82,true,true,false,false,35.6510021,139.7574315,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
366,愛宕グリーンヒルズ店 | スターバックス,東京都,港区,愛宕2-5-1ＭＯＲＩタワー（愛宕グリーンヒルズ）,御成門駅／Ａ５出口 徒歩6分御成門駅／Ａ４出口 徒歩6分神谷町駅／３出口 徒歩6分メモ：愛宕グリーンヒルズ内,03-3435-1755,"月〜金：07:00〜21:00
土：08:00〜19:00
日祝：09:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=249,true,true,false,false,35.6621365,139.7488803,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
367,カレッタ汐留店 | スターバックス,東京都,港区,東新橋1-8-2カレッタ汐留,汐留駅／６出口 徒歩2分汐留駅／５出口 徒歩3分新橋駅／ペデストリアン南口出口 徒歩4分メモ：・大江戸線改札出て、地下通路を新橋方面直進 カレッタ広場の噴水が見えてきます 広場手前のエスカレータを上がってすぐ左手にあります,03-5537-2471,"月〜金：07:00〜22:00
土日祝：09:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=772,true,true,false,false,35.66488,139.762487,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
368,汐留シティセンター店 | スターバックス,東京都,港区,東新橋1-5-2汐留シティセンター,汐留駅／３出口 徒歩2分汐留駅／４出口 徒歩2分新橋駅／１出口 徒歩2分メモ：昭和通り沿い、ポルシェショウルーム裏,03-5537-2780,"月〜金：07:00〜22:00
土：10:00〜19:00
日祝：10:00〜18:00",http://www.starbucks.co.jp/store/search/detail.php?id=439,true,true,false,false,35.6656575,139.7610263,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
369,ペディ汐留店 | スターバックス,東京都,港区,東新橋1-9-1東京汐留ビルディング内Pedi汐留,汐留駅／東口出口 徒歩2分汐留駅／東ペデストリアン口出口 徒歩2分汐留駅／西口出口 徒歩2分メモ：大江戸線と新交通ゆりかもめの汐留駅に直結するビルのB2階に位置,03-6274-5021,"月〜金：07:00〜22:00
土日祝：08:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=593,true,true,false,false,35.6631627,139.7608802,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
370,慈恵大学病院店 | スターバックス,東京都,港区,西新橋3-19-18東京慈恵会医科大学附属病院,御成門駅／Ａ５出口 徒歩6分御成門駅／Ａ４出口 徒歩6分御成門駅／Ａ３出口 徒歩7分,03-5777-1672,月〜土：07:00〜19:00,http://www.starbucks.co.jp/store/search/detail.php?id=705,false,false,false,false,35.6636096,139.7515282,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
371,六本木７丁目店 | スターバックス,東京都,港区,六本木7-14-1東李閣ビル1F,六本木駅／７出口 徒歩2分六本木駅／４ａ出口 徒歩3分六本木駅／４ｂ出口 徒歩3分メモ：都営大江戸線出口7番。ベルファーレの近く,03-3475-3312,"月〜金：07:00〜22:30
土：08:00〜22:30
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=134,true,false,false,false,35.6640551,139.7311045,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
372,六本木ヒルズ メトロハット／ハリウッドプラザ店 | スターバックス,東京都,港区,六本木6-4-1メトロハット/ハリウッドプラザ,六本木駅／１ｃ出口 徒歩2分六本木駅／１ｂ出口 徒歩4分六本木駅／１ａ出口 徒歩4分メモ：日比谷線六本木駅 改札出てすぐ,03-3403-7716,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=437,true,true,false,false,35.6614257,139.7293705,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
373,六本木ヒルズ ウエストウォーク店 | スターバックス,東京都,港区,六本木6-10-1森タワー,六本木駅／１ｃ出口 徒歩3分六本木駅／１ｂ出口 徒歩5分六本木駅／１ａ出口 徒歩5分メモ：六本木ヒルズ ビジネス棟 1F,03-3403-7713,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=438,true,true,false,false,35.6604638,139.7292487,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
374,TSUTAYA TOKYO ROPPONGI店 | スターバックス,東京都,港区,六本木6-11-1ゲートタワー,麻布十番駅／７出口 徒歩8分六本木駅／１ｃ出口 徒歩9分麻布十番駅／５ａ出口 徒歩10分メモ：テレビ朝日の横。麻布十番商店街の入口。,03-5411-2667,07:00〜28:00,http://www.starbucks.co.jp/store/search/detail.php?id=2002,true,true,false,false,35.658756,139.731986,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
375,アークヒルズサウスタワー店 | スターバックス,東京都,港区,六本木1-4-5アークヒルズサウスタワー,六本木一丁目駅／ＥＶ口出口 徒歩2分六本木一丁目駅／３出口 徒歩2分六本木一丁目駅／２出口 徒歩3分,03-5572-6835,"月〜金：07:00〜22:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=1197,true,true,false,false,35.6656699,139.7394596,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
376,麻布十番店 | スターバックス,東京都,港区,麻布十番1-11-14ＳＢＳビル,麻布十番駅／４出口 徒歩2分麻布十番駅／３出口 徒歩3分麻布十番駅／５ｂ出口 徒歩3分メモ：麻布十番駅 ４番出口より麻布十番大通り入ってすぐ右手,03-5575-0917,"月〜木：06:30〜22:00
金：06:30〜22:30
土：07:00〜22:30
日祝：07:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=27,true,true,false,false,35.6557414,139.7360365,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
377,六本木ヒルズ ウエストウォーク ラウンジ店 | スターバックス,東京都,港区,六本木6-10-1森タワー,六本木駅／１ｃ出口 徒歩3分六本木駅／１ｂ出口 徒歩5分六本木駅／１ａ出口 徒歩5分メモ：・六本木ヒルズ 森タワー内,03-5771-1117,"月〜金：07:00〜21:00
土：09:00〜21:00
日祝：09:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=848,true,true,false,false,35.6604638,139.7292487,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
378,赤坂見附店 | スターバックス,東京都,港区,赤坂3-21-20赤坂ロングビーチビル1F,赤坂見附駅／Ａ出口 徒歩2分赤坂見附駅／Ｂ出口 徒歩3分赤坂見附駅／Ｄ出口 徒歩4分メモ：青山通り沿い,03-5570-1305,"月〜金：07:00〜22:00
土：07:00〜20:00
日祝：08:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=142,true,true,false,false,35.6772069,139.7357044,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
379,赤坂溜池タワー店 | スターバックス,東京都,港区,赤坂2-17-1赤坂溜池タワー,溜池山王駅／１１出口 徒歩5分溜池山王駅／１２出口 徒歩6分溜池山王駅／１０出口 徒歩6分メモ：赤坂溜池タワービル1F,03-3505-6810,月〜金：07:00〜19:00,http://www.starbucks.co.jp/store/search/detail.php?id=202,true,false,false,false,35.6712306,139.7392682,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
380,国際新赤坂ビル店 | スターバックス,東京都,港区,赤坂2-14-2７国際新赤坂ビル,赤坂駅／５ａ出口 徒歩2分赤坂駅／５ｂ出口 徒歩2分赤坂駅／４出口 徒歩2分メモ：赤坂通り沿い、国際新赤坂ビル内、千代田線赤坂駅直結 5A出口より出てすぐ,03-5549-2158,"月〜金：07:00〜22:00
土：08:00〜20:00
日祝：09:00〜20:00",http://www.starbucks.co.jp/store/search/detail.php?id=944,true,true,false,false,35.6720382,139.7370084,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
381,東京ミッドタウン店 | スターバックス,東京都,港区,赤坂9-7-2東京ミッドタウンB0103,六本木駅／７出口 徒歩2分六本木駅／８出口 徒歩2分六本木駅／６出口 徒歩5分,03-5413-6531,07:00〜23:00,http://www.starbucks.co.jp/store/search/detail.php?id=1472,true,false,false,false,35.6650097,139.7307867,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
382,赤坂インターシティAIR店 | スターバックス,東京都,港区,赤坂1-8-1,溜池山王駅／１３出口 徒歩3分溜池山王駅／１２出口 徒歩3分溜池山王駅／９出口 徒歩3分,03-5545-3307,"月〜金：07:00〜22:00
土：08:00〜20:00
日祝：08:00〜19:00",http://www.starbucks.co.jp/store/search/detail.php?id=1461,true,true,false,false,35.669622,139.7428719,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
383,アクセス表参道店 | スターバックス,東京都,港区,北青山3-6-17アクセス表参道ビル,表参道駅／Ｂ２出口 徒歩2分表参道駅／Ｂ４出口 徒歩2分表参道駅／Ａ３出口 徒歩3分メモ：表参道交差点、みずほ銀行の近く,03-5466-2510,"月〜金：07:00〜22:30
土：08:00〜22:30
日祝：08:00〜22:00",http://www.starbucks.co.jp/store/search/detail.php?id=40,true,false,false,false,35.6646866,139.7117943,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
384,南青山２丁目店 | スターバックス,東京都,港区,南青山2-26-37VORT外苑前㈵1F,外苑前駅／１ａ出口 徒歩1分外苑前駅／１ｂ出口 徒歩1分外苑前駅／３出口 徒歩1分メモ：外苑前1A出口より表参道方面に10m直進して左。梅窓院並び。,03-5410-3363,"月〜金：07:00〜22:00
土：08:00〜22:00
日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=15,true,true,false,false,35.6700384,139.7173887,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
385,青山骨董通り店 | スターバックス,東京都,港区,南青山5-10-1H2AOYAMABUILDING,表参道駅／Ｂ１出口 徒歩4分表参道駅／Ｂ３出口 徒歩3分表参道駅／Ｂ２出口 徒歩4分メモ：青山通りから骨董通りに入ってすぐ,03-5468-1608,"月〜金：07:00〜21:00
土日祝：08:00〜21:00",http://www.starbucks.co.jp/store/search/detail.php?id=47,true,true,false,false,35.662747,139.710989,0,1,2018-08-03 11:41:55 UTC,2018-08-03 11:41:55 UTC
